URL,IDs
https://www.healthdirect.gov.au/guide-to-dental-procedures,"what-is, types, discuss, payment, find, resources"
https://www.healthdirect.gov.au/teeth-whitening,"key-facts, what-is, causes, when, where, types, benefits-and-risks, cost, alternatives, resources"
https://www.healthdirect.gov.au/dental-bridge,"key-facts, what-is, why, during, care, benefits, resources"
https://www.healthdirect.gov.au/whooping-cough,"key-facts, what-is, symptoms, causes, risk, pregnant, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/medicines-to-treat-nicotine-dependence,"key-facts, what-is, work, types, varenicline, bupropion, take, risks, vapes, doctor, resources"
https://www.healthdirect.gov.au/quit-smoking-vaping,"key-facts, quit-smoking, quit-vaping, how-will-i-feel, increase-my-chance, methods, vapes, how-to-quit, maintenance, resources"
https://www.healthdirect.gov.au/pain-relief-during-labour,"types, consider, preferences, change, talk, resources"
https://www.healthdirect.gov.au/dental-injury,"what-is, symptoms, causes, diagnosed, doctor, first-aid, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/mental-health-helplines,
https://www.healthdirect.gov.au/raising-healthy-minds-app,
https://www.healthdirect.gov.au/medicines-during-pregnancy,"key-facts, aware, safe, stop, otc, common, complementary, drugs, resources"
https://www.healthdirect.gov.au/medicinal-cannabis,"what-is, difference, types, used-for, side-effects, benefits, regulated, driving, grow, doctor, resources"
https://www.healthdirect.gov.au/cystoscopy,"key-facts, what-is, when, prepare, during, recovering, risks, resources"
https://www.healthdirect.gov.au/gonorrhoea-the-clap,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, coping, resources"
https://www.healthdirect.gov.au/root-canal-treatment,"what, when, signs, doctor, happens, after, complications, risk, alternatives, support"
https://www.healthdirect.gov.au/orthodontic-treatments,"key-facts, what-are, when, referral, during, how-long, cost, benefits-and-risks, resources"
https://www.healthdirect.gov.au/orthodontist,"what-is, difference, when, referral, find, expect, cost, resources"
https://www.healthdirect.gov.au/dental-braces-and-retainers,"key-facts, dental-braces, tooth-aligner, retainer, benefits-and-risks, how, child-braces, after-first-appointment, fitted, after, check-ups, how-long, cost, alternatives, resources"
https://www.healthdirect.gov.au/urologist,"what-is, when, expect, questions, find, referral, cost, resources"
https://www.healthdirect.gov.au/caring-for-your-sutures,"what-are, different, care, prevent, heal, removed, checked"
https://www.healthdirect.gov.au/wounds-cuts-and-grazes,"key-facts, what-are, symptoms, causes, doctor, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/tetanus,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, prevention, resources"
https://www.healthdirect.gov.au/necrotising-fasciitis,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/rabies,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/australian-bat-lyssavirus-infection,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/dental-crown-procedure,"what, when, dentist, happen, care, risks, complications, crown, support"
https://www.healthdirect.gov.au/drug-overdose,"key-facts, what-is, symptoms, ambulance, causes, diagnosed, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/help-someone-who-is-misusing-drugs-or-alcohol,"what-is, help, conversation, not-say, support, want, myself, doctor, resources"
https://www.healthdirect.gov.au/poisoning,"key-facts, what-is, symptoms, causes, help, first-aid, diagnosed, treated, prevention, complications, resources"
https://www.healthdirect.gov.au/fainting,"what-is, causes, symptoms, doctor, ambulance, treated, prevented, resources"
https://www.healthdirect.gov.au/collapsing,"what-is, symptoms, do, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/hospital-emergency-departments,"what-is, when, first, triage, doctor, ask, pay, alternatives, resources"
https://www.healthdirect.gov.au/immune-system,"key-facts, what-is, parts, how, immune-conditions, resources"
https://www.healthdirect.gov.au/bacterial-vs-viral-infection,key-facts
https://www.healthdirect.gov.au/antibiotics,"what-are, how, side-effects, take, more-information, resistance, resources"
https://www.healthdirect.gov.au/toothache-and-swelling,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/bleeding-gums-and-dental-bleeding,"what-is, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/veneers,"what-are, why, how, benefits-risks, care, cost, alternatives, resources"
https://www.healthdirect.gov.au/teeth-cleaning,"key-facts, importance, healthy-teeth, how-often-brush, risks, flossing, how-often-floss, gum-disease, diabetes, baby, ageing, manual-vs-electric, toothpaste, mouthwash, see-dentist, dentist-clean"
https://www.healthdirect.gov.au/dental-fillings,"key-facts, what-is, types, after, benefits-risks, resources"
https://www.healthdirect.gov.au/tooth-decay,"what-is, symptoms, stages, diet, dentist, treated, prevent, prevent-child, complications, resources"
https://www.healthdirect.gov.au/dental-fissure-sealants,"key-facts, what-are, when, during, after, benefits-and-risks, alternatives, resources"
https://www.healthdirect.gov.au/diabetes-screening-tests,"what-is, who, risk, what-happens, cost, how, follow-up, resources"
https://www.healthdirect.gov.au/delusions,"what-are, types, causes, diagnosed, doctor, treated, caring, resources"
https://www.healthdirect.gov.au/taking-opioid-medicines-safely,"key-facts, what-is, used-for, how, chronic-pain, short-term, risks, naloxone, minimise-harm, minimise-risks, doctor, concerned, resources"
https://www.healthdirect.gov.au/coma,"what-is, causes, care, expected-outcome, resources"
https://www.healthdirect.gov.au/insect-bites-and-stings,"key-facts, bitten, stung, itching, anaphylaxis, anaphylactic-shock, bee-wasp-ant-stings, tick-bites, mosquito-bites, scorpion-centipede-stings, caterpillar-stings, leech-bites, fire-ants-stings, prevent, first-aid-course, resources"
https://www.healthdirect.gov.au/how-do-i-pay-for-healthcare,"how, medicare, services, dental, doctor-fee, tests-and-scans, medicines, hospital, ambulance, private, resources"
https://www.healthdirect.gov.au/bacterial-vaginosis,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/vaginal-problems,
https://www.healthdirect.gov.au/bells-palsy,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/about-ambulances-in-australia,"what-is, expect, paramedics, when, not-emergency, call, hospital, cost, other-schemes, resources"
https://www.healthdirect.gov.au/know-your-standard-drinks-infographic,
https://www.healthdirect.gov.au/what-causes-abdominal-pain,"causes, severe, ongoing, short-term, medicines, resources"
https://www.healthdirect.gov.au/abdominal-pain,"what-is, symptoms, causes, diagnosed, doctor, treated, prevented, resources"
https://www.healthdirect.gov.au/endometriosis,"what, symptoms, causes, diagnosed, doctor, treated, complications, support"
https://www.healthdirect.gov.au/jaw-dislocation,"key-facts, what-is, symptoms, causes, doctor, treated, prevented"
https://www.healthdirect.gov.au/teenage-mental-health,"key-facts, what-is, important, affect, doctor, improve, resources"
https://www.healthdirect.gov.au/feeling-worthless,"key-facts, what-is, symptoms, causes, doctor, help, self-care, connection, supporting, resources"
https://www.healthdirect.gov.au/personality-disorders,"what, difference, types, symptoms, causes, doctor, diagnosed, treated, support"
https://www.healthdirect.gov.au/post-traumatic-stress-disorder-ptsd,"key-facts, what-is, causes, symptoms, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/personality-related-disorders,
https://www.healthdirect.gov.au/lithium,"key-facts, lithium, how, forms, benefits, important, what, short, side, effects, toxic, resources"
https://www.healthdirect.gov.au/physical-activity-guidelines-for-older-adults,"key-facts, why, ageing, how-much, types, safely, motivation, myths, resources"
https://www.healthdirect.gov.au/manage-your-health-in-your-70s-and-older,"tests, lifestyle, resources"
https://www.healthdirect.gov.au/manage-your-health-in-your-40s,"tests, stay, prevent, resources"
https://www.healthdirect.gov.au/manage-your-health-in-your-60s,"what-tests, stay-healthy, prevent, resources"
https://www.healthdirect.gov.au/diabetes,"what-is, symptoms, caused, doctor, diagnosed, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/manage-your-health-in-your-50s,"what-tests, stay-healthy, prevent, resources"
https://www.healthdirect.gov.au/mediterranean-diet,"key-facts, what-is, what-food, health-benefits, incorporate, ideas, doctor, resources"
https://www.healthdirect.gov.au/polycystic-ovarian-syndrome-pcos,"what-is, symptoms, causes, doctor, diagnosed, treated, complications, support"
https://www.healthdirect.gov.au/your-baby-and-the-first-few-weeks,"home, feel, paperwork, infant-health-record, health-checks, unwell, resources"
https://www.healthdirect.gov.au/travelling-to-your-healthcare-appointment,"plan, before, after, financial, options, resources"
https://www.healthdirect.gov.au/what-care-do-i-need,"types, gp, pharmacist, after-hours, ambulance, using, near-me, interpreter"
https://www.healthdirect.gov.au/the-role-of-a-gp,"what-is, do, find, consider, language, cost, after-hours, resources"
https://www.healthdirect.gov.au/maternity-care-in-australia,"options, during, antenatal, when, during, how-often, where, birth-centre, shared-care, how-long, cost, resources"
https://www.healthdirect.gov.au/should-I-be-checked-for-skin-cancer,"protect, what-is, risk, check, happen, cost, how, follow-up, resources"
https://www.healthdirect.gov.au/hypothyroidism,"what-is, symptoms, causes, diagnosed, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/hyperthyroidism,"gland, what-is, symptoms, diagnosed, doctor, treated, resources"
https://www.healthdirect.gov.au/thyroid-problems,"what-is, types, causes, doctor, complications, resources"
https://www.healthdirect.gov.au/nose-cancer,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/managing-menopausal-symptoms-without-medication,"what-is, manage, complimentary-therapies, complimentary-medicines, doctor, complications, resources"
https://www.healthdirect.gov.au/achilles-tendon,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/amputation,"key-facts, what-is, why, prepare, what-happens, rehabilitation, life-after, resources"
https://www.healthdirect.gov.au/spinal-cord-injuries,"what-is, symptoms, ambulance, caused, diagnosed, treatment-options, complications, prevented, resources"
https://www.healthdirect.gov.au/duchenne-muscular-dystrophy,"what-is, symptoms, causes, diagnosed, doctor, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/muscular-dystrophy,"key-facts, what-is, types, symptoms, diagnosed, treated"
https://www.healthdirect.gov.au/perthes-disease,"what-is, symptoms, caused, doctor, diagnosed, treated, complications, resources"
https://www.healthdirect.gov.au/charcot-marie-tooth-disease,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/physiotherapy,"key-facts, what-is, what, help, where, eligible, cost, resources"
https://www.healthdirect.gov.au/knee-replacement,"key-facts, what-is, when, prepare, during, recovering, complications, should, alternatives, resources"
https://www.healthdirect.gov.au/knee-injuries,"key-facts, how, what-is, causes, doctor, diagnosed, treated, complications, resources"
https://www.healthdirect.gov.au/help-to-remain-living-at-home-if-you-have-a-chronic-disease-or-serious-illness,"who, why, options, funding, resources"
https://www.healthdirect.gov.au/going-home-from-hospital,"key-facts, planning, questions, discharge-plan, who, purpose, included, discharge-summary, access-summary, resources"
https://www.healthdirect.gov.au/endometrial-cancer,"key-facts, what, symptoms, doctor, causes, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/assistance-dogs,"what-is, other-names, who-uses, what-breeds, how, jobs, public, meet, how, more"
https://www.healthdirect.gov.au/guide-dogs,"what-is, how, training, public-places, behave, get, resources"
https://www.healthdirect.gov.au/boils,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/tailbone-coccyx-pain-and-injury,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/how-to-improve-your-posture,"what-is, caused, improve, resources"
https://www.healthdirect.gov.au/allergen-immunotherapy,"what, how, which, how, risks, support"
https://www.healthdirect.gov.au/respiratory-syncytial-virus-rsv,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/complex-ptsd,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, resources"
https://www.healthdirect.gov.au/obesity-in-children,"key-facts, what-is, signs, causes, diagnosed, support, talk, doctor, complications, resources"
https://www.healthdirect.gov.au/lower-back-pain,"what-is, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/spondylolisthesis,"what-is, symptoms, causes, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/medicines-and-addiction,"what-is, symptoms, causes, dependent, types, doctor, avoid, complications, resources"
https://www.healthdirect.gov.au/oxycodone,"key-facts, what-is, used-for, forms, how-to-take, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/temazepam,"what-is, used-for, work, forms, side-effects, careful, doctor, resources"
https://www.healthdirect.gov.au/prednisolone,"what-is, used-for, work, side-effects, careful, doctor, alternatives, resources"
https://www.healthdirect.gov.au/obesity,"key-facts, what-is, signs, causes, diagnosed, managed, complications, mental-health, doctor, resources"
https://www.healthdirect.gov.au/iodine,"key-facts, what-is, what-does, how-much, enough, pregnancy, resources"
https://www.healthdirect.gov.au/vitamins-and-minerals-explained,"key-facts, what-are, important, foods-vitamins, foods-minerals, supplements, supplements-beneficial, supplements-risks, resources"
https://www.healthdirect.gov.au/balanced-diet,"what-are, vegetables, fruit, grains, meat, dairy, drink, oils, other, resources"
https://www.healthdirect.gov.au/antidepressants,"key-facts, what-are, how, types, side-effects, which-antidepressant, how-to-take, doctor, what-else, resources"
https://www.healthdirect.gov.au/adrenaline,"what, effects, problem, little, adjust, doctor, support"
https://www.healthdirect.gov.au/vegetarian-and-vegan-diets,"key-facts, what-are, health-benefits, nutritional-needs, safe-child, meat-alternatives, dietitian, tips, resources"
https://www.healthdirect.gov.au/changes-to-your-appetite,"change, manage, tips, resources"
https://www.healthdirect.gov.au/irritability-and-feeling-on-edge,"key-facts, what-is, symptoms, causes, doctor, treated, resources"
https://www.healthdirect.gov.au/facing-and-overcoming-fears,"what-is, overcoming-fears, help, tips, doctor, resources"
https://www.healthdirect.gov.au/excessive-worry,"what-is, symptoms, causes, diagnosed, doctor, urgent-care, treated, complications, resources"
https://www.healthdirect.gov.au/losing-interest,"what-is, symptoms, causes, doctor, treatments, resources"
https://www.healthdirect.gov.au/feeling-restless,"what-is, symptoms, causes, medicines, treated, doctor, resources"
https://www.healthdirect.gov.au/signs-of-mental-health-issues,"key-facts, how, signs, get-help"
https://www.healthdirect.gov.au/dealing-with-life-events,"when, signs, tips, help, resources"
https://www.healthdirect.gov.au/rheumatoid-arthritis,"what-is, symptoms, causes, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/flu,"key-facts, what-is, season, symptoms, causes, spread, doctor, diagnosis, treatment, stay-home, prevention, complications, resources"
https://www.healthdirect.gov.au/blackouts,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/what-is-a-radiographer-what-is-a-radiologist,"difference, when, find, referral, cost, where, resources"
https://www.healthdirect.gov.au/congenital-adrenal-hyperplasia,"what-is, types, symptoms, diagnosed, treated, resources"
https://www.healthdirect.gov.au/refractive-errors,
https://www.healthdirect.gov.au/blurred-vision,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, protect, resources"
https://www.healthdirect.gov.au/dietitians,"key-facts, what-is, difference, when, happen, cost, find"
https://www.healthdirect.gov.au/frozen-shoulder,"what-is, causes, symptoms, diagnosed, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/high-fibre-foods-and-diet,"what-is, foods, how-much, tips, too-much, resources"
https://www.healthdirect.gov.au/how-to-read-food-labels,"information, understand, read, compare, rating-system, resources"
https://www.healthdirect.gov.au/dog-cat-bat-and-human-bites,"serious, symptoms, doctor, treated, complications, rabies, resources"
https://www.healthdirect.gov.au/stinging-plants,"key-facts, nettles, trees, prevention, anaphylactic-shock, resources"
https://www.healthdirect.gov.au/snake-bites,"serious, first-aid, types, identified, antivenom, common, prevent, resources"
https://www.healthdirect.gov.au/bites-and-stings,
https://www.healthdirect.gov.au/stroke,"key-facts, what-is, symptoms, causes, risk, doctor, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/stroke-rehabilitation,"what, how, assessment, training, support"
https://www.healthdirect.gov.au/how-to-help-someone-with-depression,"recognise, help, talk, address, look-after, resources"
https://www.healthdirect.gov.au/thrombosis-with-thrombocytopenia-syndrome-tts,"what-is, vaccine, symptoms, risk, diagnosed, complications, resources"
https://www.healthdirect.gov.au/diarrhoea,"what-is, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/acquired-brain-injury-abi,"what-is, caused, symptoms, diangosed, doctor, treated, living-with, resources"
https://www.healthdirect.gov.au/prader-willi-syndrome,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/sea-creature-stings,"key-facts, what-to-do, prevent, doctor, resources"
https://www.healthdirect.gov.au/spider-bites,"aus, types, symptoms, first-aid, redback, first-aid-red, other, shock, cardiopulmonary, prevent, resources"
https://www.healthdirect.gov.au/jellyfish-stings,"dangerous, how, types, feel-like, what-to-do, prevent"
https://www.healthdirect.gov.au/emergency-apps-and-online-tools,"emergency, bushfire-preparations, live-traffic"
https://www.healthdirect.gov.au/depression-in-older-people,"key-facts, what-is, how-common, causes, signs, seeking-help, how-to-help, treatment, resources"
https://www.healthdirect.gov.au/what-causes-diarrhoea,"what-is, causes, infectious, non-infectious, medical, chronic, resources"
https://www.healthdirect.gov.au/diarrhoea-in-children,"what-is, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/bulk-billing-for-medical-services,"what-is, covered, additional-services, who, claim, co-payment, schedule-fee, info"
https://www.healthdirect.gov.au/private-health-insurance,"what-is, types, think, government, do-i, overseas, help"
https://www.healthdirect.gov.au/smiling-mind,
https://www.healthdirect.gov.au/paranoia,"what-is, causes, symptoms, doctor, diagnosed, treated, resources"
https://www.healthdirect.gov.au/self-harm,"key-facts, what-is, signs, why, help, support, treated, complications, resources"
https://www.healthdirect.gov.au/charles-bonnet-syndrome,"what-is, symptoms, causes, doctor, diagnosed, treated, living-with, prevent, complications, resources"
https://www.healthdirect.gov.au/amblyopia-lazy-eye,"what-is, causes, symptoms, doctor, diagnosed, treated, resources"
https://www.healthdirect.gov.au/depression-in-children,"what-is, common, causes, signs, help, support, treatment, resources"
https://www.healthdirect.gov.au/depression-in-women,"key-facts, what-is, how-common, causes, signs, types, when-seek-help, how-help, treated, resources"
https://www.healthdirect.gov.au/urgent-care-clinics,"what, type, how, support"
https://www.healthdirect.gov.au/party-drugs,"what-is, effects, risks, law, reduce-risks, resources"
https://www.healthdirect.gov.au/japanese-encephalitis,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/calf-pain,"key-facts, what-is, symptoms, causes, doctor, treatment, prevention, resources"
https://www.healthdirect.gov.au/planning-for-your-pregnancy,
https://www.healthdirect.gov.au/how-your-baby-gains-weight,"how, typical, first, affect, pattern, records, changes, doctor, resources"
https://www.healthdirect.gov.au/scleroderma,"key-facts, what-is, types, symptoms, causes, doctor, diagnosed, treated, self-care, prevented, complications, resources"
https://www.healthdirect.gov.au/chlamydia,"key-facts, what-is, symptoms, how, doctor, diagnosed, treated, prevent, complications, coping, resources"
https://www.healthdirect.gov.au/human-papillomavirus-hpv-vaccine,"what-is, symptoms, spread, diagnosed, treated, prevented, should-not, resources"
https://www.healthdirect.gov.au/black-eye,"what, symptoms, causes, when, how, treated, prevented, complications, support"
https://www.healthdirect.gov.au/13-health,
https://www.healthdirect.gov.au/kawasaki-disease,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/financial-support-during-long-term-illness,"cost, travel, working, living-with, managing"
https://www.healthdirect.gov.au/tooth-extraction,"what-is, when, before, during, after, long, care, problems, dentist, options, costs, resources"
https://www.healthdirect.gov.au/mesenteric-adenitis,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/electrocardiogram-ecg,"key-facts, what-is, why, prepare, who, happens, different, after, should"
https://www.healthdirect.gov.au/tuberous-sclerosis,"what-is, symptoms, causes, doctor, diagnosed, manage, prevent, complications, resources"
https://www.healthdirect.gov.au/avoidant-personality-disorder,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/fasting-for-medical-tests,"key-facts, why, eat-drink, which, medicines, fast-diabetes"
https://www.healthdirect.gov.au/electric-shocks-and-burns,"what-is, symptoms, causes, ambulance, treatment, prevented, complications, resources"
https://www.healthdirect.gov.au/burns-and-scalds,"what-is, symptoms, causes, ambulance, treatment, prevented, complications, resources"
https://www.healthdirect.gov.au/self-talk,"what-is, negative, how, benefits, doctor, resources"
https://www.healthdirect.gov.au/postural-orthostatic-tachycardia-syndrome-pots,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/bullying-and-harassment,
https://www.healthdirect.gov.au/bullying,"key-facts, what-is, types, why, signs, signs-child, affect, stop, resources, language"
https://www.healthdirect.gov.au/trichomoniasis,"what-is, symptoms, spread, diagnosed, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/safe-sex,"what-is, STI, spread, stay-safe, partner, exposed, doctor, discuss, unprotected-sex, unsafe, resources"
https://www.healthdirect.gov.au/pubic-lice-crabs,"what-are, spread, symptoms, diagnosed, doctor, treatment, prevented, disease, resources"
https://www.healthdirect.gov.au/hearing-test,"check, do-i, types, how"
https://www.healthdirect.gov.au/hearing-loss,"key-facts, what-is, causes, types, presbycusis, symptoms, one-ear, help, treatment, suddendly, prevent"
https://www.healthdirect.gov.au/hearing-aids,"what, how, need, types, choose, baby, get, tips"
https://www.healthdirect.gov.au/deafness,"what-is, signs, causes, doctor, diagnosed, living-with, complications, resources"
https://www.healthdirect.gov.au/tinnitus,"what-is, symptoms, causes, doctor, diagnosed, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/autoimmune-diseases,"what-is, types, causes, doctor, diagnosed, treated, resources"
https://www.healthdirect.gov.au/polyps,"key-facts, what-is, symptoms, causes, diagnosis, treatment, prevention"
https://www.healthdirect.gov.au/toxoplasmosis,"key-facts, what-is, symptoms, pregnant, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/travel-health-advice,"key-facts, doctor, medical-supplies, food-water, insects-animals, climate, transit, first-aid, medicines, vaccines, health-insurance, sick, urgent-help, resources"
https://www.healthdirect.gov.au/altitude-sickness,"what-is, symptoms, causes, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/salmonella,"key-facts, what, symptoms, causes, when, diagnosed, treated, can, preventing, complications, resources"
https://www.healthdirect.gov.au/typhoid-and-paratyphoid,"what, symptoms, causes, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/nosebleed,"what-are, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/opioids,
https://www.healthdirect.gov.au/the-role-of-cortisol-in-the-body,"key-facts, what-is, triggers, too-much, medicines, side-effects"
https://www.healthdirect.gov.au/twitching-eye,"what-is, symptoms, causes, diagnosed, doctor, treated, prevented, resources"
https://www.healthdirect.gov.au/phobias,
https://www.healthdirect.gov.au/cardiac-arrest,"what-is, causes, symptoms, ambulance, treated, recover, prevented, resources"
https://www.healthdirect.gov.au/rheumatic-fever,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/rheumatic-heart-disease,"what-is, symptoms, causes, risk, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/morphine,"key-facts, what-is, used-for, how, forms, how-to-take, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/buprenorphine,"key-facts, what-is, used-for, how, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/fentanyl,"key-facts, what-is, used-for, how, forms, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/methadone,"key-facts, what-is, used-for, how, forms, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/pethidine,"key-facts, what-is, used-for, how-it-works, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/hydromorphone,"key-facts, what-is, used-for, how, forms, how-to-take, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/measles,"what-is, symptoms, causes, doctor, diagnosed, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/shin-splints,"key-facts, what-is, types, symptoms, causes, doctor, diagnosis, treatment, prevention, complications"
https://www.healthdirect.gov.au/cancer-types,
https://www.healthdirect.gov.au/microdermabrasion,"what-is, used-for, involve, expect, safe, risks, effective, find, resources"
https://www.healthdirect.gov.au/grass-allergy,"key-facts, what-is, risk, symptoms, doctor, diagnosis, treatment, hay-fever-treatment, thunderstorm-asthma-treatment, prevention"
https://www.healthdirect.gov.au/polio,"what-is, causes, symptoms, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/molluscum-contagiosum,"key-facts, what-is, symptoms, doctor, treatment, prevented, complications, resources"
https://www.healthdirect.gov.au/youth-suicide,"key-facts, how-common, risk, prevention, warning-signs, what-to-do, long-term, resources"
https://www.healthdirect.gov.au/young-onset-parkinsons-yop-x-app,
https://www.healthdirect.gov.au/frostbite,"what-is, how, risk, symptoms, doctor, diagnosed, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/haematologist,"what-does, when, expect, questions, find, referral, cost, resources"
https://www.healthdirect.gov.au/how-to-find-the-right-health-professional,"choose, find, think, questions, new"
https://www.healthdirect.gov.au/physical-examination-by-a-doctor,"what-is, doctor, during, before-exam, rights, innappropriate, find, resources"
https://www.healthdirect.gov.au/oncologist,"key-facts, what-is, types, when, what-to-expect, questions, training, where, how-to-find, referral, cost, resources"
https://www.healthdirect.gov.au/nine-signs-of-mental-illness-infographic,
https://www.healthdirect.gov.au/astigmatism,"key-facts, what-is, symptoms, causes, eye-test, diagnosis, treatment, complications, resources"
https://www.healthdirect.gov.au/dysarthria,"what-is, symptoms, causes, diagnosed, treated, resources"
https://www.healthdirect.gov.au/x-rays,"key-facts, what-is, types, when, prepare, during, risks, contrast-dye, alternatives, resources"
https://www.healthdirect.gov.au/iron-deficiency,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/how-to-meet-your-iron-needs-infographic,
https://www.healthdirect.gov.au/knee-pain,"key-facts, what-is, symptoms, causes, doctor, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/understanding-anticipatory-grief,"what-is, anticipatory, who, different, complications, manage, resources"
https://www.healthdirect.gov.au/helicobacter-pylori,"what-is, causes, symptoms, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/dissociative-identity-disorder,"what-is, symptoms, causes, diagnosed, treated, resources"
https://www.healthdirect.gov.au/mindfulness,"key-facts, what-is, benefits, how, not-mindful, suitability, resources"
https://www.healthdirect.gov.au/jet-lag,"what-is, symptoms, causes, treated, prevented, resources"
https://www.healthdirect.gov.au/chikungunya-virus,"what-is, where, symptoms, risk, treated, prevent"
https://www.healthdirect.gov.au/heart-attack-symptoms-males-vs-females,"key-facts, what-is, symptoms, risk, prevention, resources"
https://www.healthdirect.gov.au/severe-acute-respiratory-syndrome-sars,"key-facts, SARS, spread, symptoms, doctor, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/mers,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, prevention, complications, resources"
